system:index,Aspect,Class,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
2_2564_0,155.71216,0,4287,100,0.32157677,0.035747696,17374.399715382606,31.864605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2565_0,280.9132,0,5791,70,-0.065762006,0.021379363,10749.544570710976,45.736588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2566_0,282.01828,0,1914,10,0.71658885,0.42056316,13361.180890816875,34.97973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2567_0,123.136116,0,605,10,0.50128907,0.24886991,17536.564013089053,18.043095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2568_0,52.61284,0,1291,10,0.6822574,1.0179294,10337.088529475965,52.565823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2569_0,113.64353,0,219,10,0.5593922,0.1129879,15875.06227576082,6.904438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2570_0,185.3874,0,1736,30,0.375,2.0531497,15210.773874908336,11.040565,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2571_0,32.51873,0,1512,30,0.63572586,0.7299296,15484.732752338034,33.13331,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2572_0,74.242645,0,3308,10,0.4241245,0.0484109,12713.230204633524,47.016003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2573_0,105.80273,0,1658,10,0.7505443,1.6434723,13340.516151878517,22.592108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2574_0,127.97135,0,792,10,0.5228778,0.96858853,15699.956429458893,21.536776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2575_0,289.83823,0,1102,30,0.34933636,5.793571,7162.291570591922,29.786888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2576_0,65.9082,0,93,40,0.38918918,4.4058356,19026.541166155446,2.2709596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2577_0,30.639456,0,818,10,0.7407922,1.1374675,16434.41492858436,38.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2578_0,35.283127,0,3911,10,0.536878,0.032256372,11760.562556037214,17.603588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2579_0,104.84649,0,4886,30,-0.010824313,0.0011632069,7049.81391919047,23.856781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2580_0,120.70086,0,107,40,0.46863526,1.6062444,15920.898727759719,3.628402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2581_0,139.48648,0,4294,30,0.2947977,0.0055552903,7637.226941764355,36.695015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2582_0,51.00835,0,4826,60,0.051830646,0.009013311,6666.01170232147,18.492733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2583_0,339.56293,0,91,40,0.4362913,9.209987,17251.270612168715,2.9667225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2584_0,90.0,0,589,40,0.4056746,3.5062327,15852.197021104737,1.0509164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2585_0,120.994675,0,1784,10,0.68285716,0.38832346,20803.476245964208,60.400665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2586_0,270.0,0,80,40,0.30647364,6.3874607,15840.837093608454,2.0785582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2587_0,209.42474,0,107,40,0.36726302,2.3492308,16097.21838637744,2.1287308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2588_0,298.61688,0,3873,60,0.042381063,0.020088274,6098.979584053159,9.59191,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2589_0,180.0,0,4689,30,-0.004680187,0.007845385,5872.329387132861,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2590_0,260.48062,0,4753,60,0.27272728,0.0075212666,14612.587399829179,34.417816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2591_0,58.032986,0,3724,30,0.2293578,0.046643145,10359.061851447066,50.729183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2592_0,238.3572,0,852,10,0.79576045,0.47456217,13147.086794897448,40.826023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2593_0,322.38242,0,2606,10,0.7372765,0.38923383,16361.357451874763,27.063019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2594_0,47.935085,0,2754,10,0.65867364,0.13059995,14416.699428540323,40.22003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2595_0,239.32785,0,154,10,0.609894,1.661505,17298.58517586626,3.6314583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2596_0,29.562225,0,156,10,0.55031705,5.203418,12762.913267187774,2.1316195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2597_0,67.257225,0,3220,10,0.7033921,0.10005049,6843.083345311931,47.431454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2598_0,90.0,0,225,40,0.37376767,4.898863,19441.276983803473,4.1827927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2599_0,0.7820731,0,3953,30,0.04151131,0.016676886,14695.06360562169,53.34308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2600_0,90.0,0,172,10,0.7221893,0.49155557,15745.369156387344,3.1659222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2601_0,295.9527,0,686,10,0.6180095,0.08273238,18103.05738413379,12.513303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2602_0,211.55692,0,3343,30,0.3952912,0.21054478,6123.744034619962,35.103016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2603_0,121.95655,0,458,10,0.6513867,1.6432921,18906.11998751154,20.153992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2604_0,188.40662,0,1884,10,0.80831265,1.9549083,17176.722946994472,44.947784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2605_0,82.21581,0,1321,10,0.7745626,2.682824,15336.949356840865,13.443497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2606_0,-0.0,0,70,40,0.32555878,6.6648803,11911.736624400146,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2607_0,101.07267,0,882,10,0.698366,0.11851135,14598.611979757377,18.631569,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2608_0,236.51035,0,635,10,0.49136317,4.024009,16278.309745011567,5.0297027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2609_0,349.44556,0,3866,10,0.49497294,0.011480703,7815.016332574796,27.042364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2610_0,358.11697,0,3335,10,0.55032825,0.009467636,9619.79608554018,48.586937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2611_0,207.04329,0,2935,30,0.45347396,0.073523216,6958.20523923703,33.19667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2612_0,80.005035,0,710,10,0.7150147,0.10785415,15677.445042349515,40.01054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2613_0,344.65564,0,3273,30,0.3955774,0.13430929,14163.086594074382,44.23353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2614_0,307.15472,0,4439,30,-0.032740057,0.024850093,14023.784267441457,26.98718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2615_0,105.74726,0,1874,10,0.74091816,0.7484142,18208.84942968402,25.509232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2616_0,78.7417,0,3811,10,0.4712961,0.010028921,8223.924179117997,49.2563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2617_0,292.53406,0,1221,30,0.58948684,0.7842299,13686.15882424717,20.814842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2618_0,262.00217,0,3957,30,0.16603854,0.01093828,7298.38789922353,56.52879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2619_0,90.0,0,4393,100,-0.030737447,0.022860931,14374.709850104526,21.912783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2620_0,344.36444,0,224,10,0.5928207,0.07854043,16612.28239673488,11.404534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2621_0,33.493454,0,1700,30,0.45507386,0.4696354,15269.79223947972,24.979103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2622_0,20.47863,0,127,40,0.33764207,4.2565503,17116.9135857723,2.9675238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2623_0,321.17572,0,1394,10,0.74630016,0.6618127,16736.580879773945,38.293705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2624_0,231.38753,0,2807,10,0.5089734,0.24061781,13447.745786396285,36.95255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2625_0,47.010105,0,2074,10,0.80248547,1.6977601,16973.856587462127,25.398632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2626_0,345.4558,0,2251,10,0.6058473,0.79041314,8027.750984921906,41.55236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2627_0,93.13128,0,932,10,0.70936316,0.71627533,11289.386242837245,41.63867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2628_0,96.593605,0,2480,10,0.7034268,0.11383241,19845.74777548015,22.924881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2629_0,283.9774,0,1631,10,0.7232029,0.64992714,11710.856547421587,21.90585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2630_0,216.93073,0,2227,30,0.34534535,0.3049272,17535.976944582537,20.02757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2631_0,216.73863,0,249,10,0.49340144,0.22698537,18120.690122716333,13.625719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2632_0,311.74704,0,105,40,0.35145268,2.0668433,14384.241663286819,1.3926827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2633_0,77.86755,0,5708,70,-0.017900135,0.020057349,11712.325916875037,54.19709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2634_0,346.2123,0,3705,100,0.0724172,0.05377652,8180.176202098605,45.475887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2635_0,28.291494,0,4057,30,0.094563015,0.0059699826,9154.827530411072,17.355267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2636_0,224.73747,0,3428,30,0.33387423,0.14289868,7451.686822239799,34.358994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2637_0,346.38257,0,1111,10,0.7427041,1.290612,14743.666486530834,38.054943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2638_0,131.65332,0,825,10,0.45735607,0.60170484,12155.268418498803,41.245224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2639_0,138.65808,0,4848,100,0.21220846,0.00958744,9423.02837897653,39.32869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2640_0,126.53975,0,4409,100,0.18940078,0.026429938,14023.784267441457,45.934956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2641_0,224.33551,0,1929,10,0.6720731,1.7756094,13580.405881613726,44.221172,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2642_0,113.995155,0,3156,10,0.6523296,0.47883937,19343.323112236256,41.210175,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2643_0,184.28943,0,641,10,0.51032233,0.38904092,14364.738455552142,25.965954,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2644_0,40.748604,0,3970,30,0.09710021,0.028134108,6143.197801976465,27.14989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2645_0,40.48752,0,2900,10,0.627451,0.051377196,18418.198722945526,38.221195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2646_0,293.89197,0,120,40,0.34108427,0.7524886,16015.484633679967,2.2888064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2647_0,143.28058,0,140,60,0.08304736,2.016304,22042.604866595404,3.4670274,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2648_0,105.914345,0,2941,30,0.30797774,0.10328267,6438.087264291439,49.73755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2649_0,66.3726,0,4709,60,0.060748655,0.001899154,6677.321961063499,11.417301,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2650_0,228.25896,0,217,10,0.5163946,1.3517318,17116.9135857723,1.3928461,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2651_0,251.6615,0,3865,30,0.21605006,0.008398487,8598.927729725925,35.765263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2652_0,37.063393,0,796,10,0.7552482,1.20129,16741.586993051693,45.97418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2653_0,195.93324,0,5375,60,0.06448146,0.0043050153,9306.285642750518,7.6702223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2654_0,331.13892,0,4005,30,0.07032967,0.025601137,19521.168229416013,31.381426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2655_0,128.82423,0,5099,100,0.084588066,0.002661246,5511.0290169991495,30.70493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2656_0,-0.0,0,116,10,0.54284275,6.6848207,18697.73660344351,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2657_0,323.77835,0,2681,30,0.58401084,2.030054,13484.93022714951,21.866312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2658_0,169.76788,0,982,10,0.8121151,0.328193,15322.879612008313,32.00853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2659_0,296.63986,0,842,10,0.75511235,1.5431688,15416.201579783301,49.121006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2660_0,229.08354,0,4386,30,-0.031714648,0.0050813262,8173.163590732171,1.4158196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2661_0,34.30957,0,2021,30,0.69831693,0.34176254,15329.445230177866,16.381506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2662_0,37.69308,0,1317,10,0.7823974,1.1454046,17321.8588524184,37.860622,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2663_0,47.373463,0,4029,60,0.0665473,0.041528217,8347.566850745265,25.550951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2664_0,-0.0,0,119,40,0.5123089,4.4778004,18697.73660344351,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2665_0,180.0,0,707,10,0.70466715,1.8365077,16845.57437277171,4.6273675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2666_0,341.43823,0,1788,10,0.5528464,1.9438984,13744.430802851235,16.187634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2667_0,198.01051,0,2043,30,0.3562982,0.12450203,9616.104053671414,19.669874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2668_0,339.45676,0,404,10,0.5599284,1.0092884,17911.462434773566,8.843399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2669_0,11.538739,0,985,10,0.6237898,0.66710657,16469.43950476125,49.948036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2670_0,115.25531,0,4961,100,0.2446959,0.0011659153,12202.425987351686,31.260323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2671_0,90.0,0,166,40,0.35491663,2.962617,15836.555720936507,2.0823534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2672_0,55.376717,0,2806,10,0.7917638,0.3900322,13404.595720065758,17.400846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2673_0,311.399,0,159,40,0.24996734,3.664133,12885.53048652783,2.8028212,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2674_0,182.00337,0,5326,70,-0.03251344,0.0044564856,10802.603664941023,28.125536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2675_0,43.53454,0,3963,30,0.055327147,0.054848738,9178.337875723704,45.767155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2676_0,112.77659,0,1770,10,0.61315393,6.67624,15813.451870489866,20.622559,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2677_0,114.08262,0,119,40,0.33394384,3.8422246,27521.880563578787,2.2717724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2678_0,148.00372,0,241,10,0.4993036,0.95198613,20639.602123387158,9.747552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2679_0,279.5374,0,5021,60,0.07800055,0.0044641406,7237.049540817738,26.035076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2680_0,68.32636,0,3825,10,0.097485945,0.039768063,10137.595635047022,35.042057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2681_0,245.63477,0,4618,60,0.10163468,0.0015128403,7972.452815863099,27.025944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2682_0,48.44287,0,144,10,0.5563238,0.0,19433.897337598726,1.3978802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2683_0,239.25208,0,765,10,0.76044667,1.2468135,10968.929011624168,25.40471,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2684_0,316.05112,0,529,10,0.64872897,0.23818935,19630.246279373765,8.944409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2685_0,225.11746,0,1790,50,0.14638017,2.317022,22019.036646672525,22.436749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2686_0,242.01825,0,2569,10,0.6586271,0.31903484,15622.506577467313,35.92451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2687_0,295.9593,0,4735,100,0.22942884,0.0052730995,12895.854652862996,22.136024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2688_0,199.1077,0,495,10,0.6068952,0.9450079,18243.07664193213,12.555509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2689_0,190.67366,0,569,10,0.77713877,0.38002005,15699.956429458893,11.181697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2690_0,-0.0,0,118,40,0.34815162,1.8582045,16923.974417305202,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2691_0,155.76538,0,3733,30,0.5052897,0.04622673,11029.047526049892,22.210262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2692_0,48.34016,0,376,10,0.6123033,0.35193446,18224.863203540444,11.024604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2693_0,229.3198,0,1270,10,0.56070435,0.48544705,17082.1893641458,33.84267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2694_0,117.23553,0,907,10,0.7875617,0.12583643,15545.710976392918,46.69926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2695_0,147.57677,0,462,10,0.7439064,0.2624297,18289.727385274135,36.79337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2696_0,228.45274,0,114,10,0.4357469,1.8713813,18697.73660344351,1.3981518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2697_0,180.0,0,186,10,0.6615385,1.688399,15397.029536951799,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2698_0,87.364685,0,778,10,0.7648923,0.9404202,16615.514218378812,60.400543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2699_0,332.97452,0,1160,10,0.36300504,1.3130296,18688.253572763584,19.97325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2700_0,280.03644,0,655,10,0.76982427,0.7179207,17925.013831928838,45.61648,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2701_0,202.6055,0,1120,10,0.7482606,0.22760828,10736.539142099216,31.538364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2702_0,232.11118,0,1279,10,0.74957985,1.4922751,15417.567211708985,20.255238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2703_0,300.3098,0,3879,30,0.20362364,0.028950635,12367.32409850086,30.00046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2704_0,82.752556,0,2139,30,0.5505992,0.7742587,13739.378137648164,21.054232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2705_0,33.17614,0,1526,10,0.7756157,1.4308473,19180.874860556796,26.695562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2706_0,270.0,0,125,40,0.43501505,2.9196224,16719.379114814103,1.0416883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2707_0,252.57579,0,2323,10,0.8150643,0.1361643,11415.717328478582,28.395405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2708_0,-0.0,0,250,10,0.708166,0.24841578,13620.320628322195,1.8543341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2709_0,8.493474,0,1928,10,0.70812184,1.0182238,14082.512812094821,31.879814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2710_0,115.8913,0,630,10,0.6132046,0.22049774,16935.380421862006,12.540052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2711_0,70.6073,0,1260,10,0.46766743,24.817135,14801.471091392477,21.30671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2712_0,275.8132,0,1290,10,0.78045803,0.639666,13414.29478198581,32.59052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2713_0,243.9386,0,2696,10,0.4682081,0.13119908,8770.709254846253,33.55356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2714_0,146.66353,0,1731,30,0.31370488,1.245196,14942.698494811077,34.897068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2715_0,99.30173,0,3897,30,0.2087087,0.026002655,6959.526107468657,16.723064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2716_0,48.193054,0,97,40,0.33264676,2.4887156,23061.7331256798,1.3910545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2717_0,270.0,0,1398,10,0.39010808,1.5435897,16536.886483559327,18.225819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2718_0,142.93903,0,580,40,0.44011545,2.2346146,16003.000924004053,3.4825368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2719_0,131.35822,0,163,10,0.62682456,1.7898335,15421.843616540427,5.5967827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2720_0,237.23022,0,1263,10,0.66150016,0.23744668,16152.774704871641,37.86828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2721_0,13.010865,0,2224,10,0.71208745,1.192729,18415.245852767956,36.1679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2722_0,307.16034,0,5207,80,-0.5133427,0.14062396,12939.744666685816,9.134576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2723_0,212.26553,0,2612,10,0.79093766,0.60803413,14382.75121169514,34.57387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2724_0,236.94907,0,1362,10,0.73554355,1.929463,14207.764483115425,30.694555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2725_0,189.15952,0,1204,30,0.4481803,0.96400625,13013.316372901234,39.34635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2726_0,270.0,0,194,10,0.6113445,0.49778003,18823.95325684175,4.1640015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2727_0,343.46387,0,4339,30,-0.0030464586,0.0015986386,9277.951070480785,27.630774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2728_0,347.8448,0,5584,70,-0.06989643,0.0040235654,7271.414935140686,54.923077,"{""type"":""MultiPoint"",""coordinates"":[]}"
